Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,26,4618842200,1,4618842200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,27,4546566700,1,4546566700,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,28,4575869000,1,4575869000,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,29,4830295800,1,4830295800,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,30,4390536800,1,4390536800,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,31,4044326200,1,4044326200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,32,3725676400,1,3725676400,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,33,3826414800,1,3826414800,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,34,3640677500,1,3640677500,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,35,3738735000,1,3738735000,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,36,3631694300,1,3631694300,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,37,3652988900,1,3652988900,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,38,3627029200,1,3627029200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,39,3615569100,1,3615569100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,40,3664328400,1,3664328400,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,41,3621205400,1,3621205400,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,42,3622206300,1,3622206300,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,43,3688697300,1,3688697300,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,44,3628858900,1,3628858900,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,45,3632343100,1,3632343100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,46,3723943900,1,3723943900,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,47,3805855000,1,3805855000,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,48,3681891500,1,3681891500,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,49,3694278300,1,3694278300,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,50,3661579500,1,3661579500,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,51,3561341200,1,3561341200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,52,3587723100,1,3587723100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,53,3603902100,1,3603902100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,54,3591412900,1,3591412900,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,55,3618419800,1,3618419800,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,56,3623838400,1,3623838400,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,57,3621696500,1,3621696500,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,58,3570427400,1,3570427400,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,59,3636679700,1,3636679700,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,60,3597609200,1,3597609200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,61,3723448800,1,3723448800,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,62,3642223100,1,3642223100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,63,3586174000,1,3586174000,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,64,3560648700,1,3560648700,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,65,3561624000,1,3561624000,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,66,3535379100,1,3535379100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,67,3596574900,1,3596574900,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,68,3558302800,1,3558302800,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,69,3594334400,1,3594334400,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,70,3720430900,1,3720430900,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,71,3680161500,1,3680161500,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,72,4674583300,1,4674583300,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,73,4728608100,1,4728608100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,74,4202473100,1,4202473100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,75,3819715100,1,3819715100,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,76,3701823200,1,3701823200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,77,3703090000,1,3703090000,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,78,3627124200,1,3627124200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,79,3609573200,1,3609573200,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,80,3641770300,1,3641770300,0,0,0,44080
SpellCheckerBenchmark.LinearCheck,ALGORITHMS.ASSIGNMENT2.PART1,SpellCheckerBenchmark,LinearCheck,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,81,3628106800,1,3628106800,0,0,0,44080
